# time, time_amplitude
6.534999999999999432e+01,3.899505812454353193e-04
6.535999999999999943e+01,3.906451753173457758e-04
6.537000000000000455e+01,3.917994047215733874e-04
6.537999999999999545e+01,3.913501782199970270e-04
6.539000000000000057e+01,3.886249685120930189e-04
6.540000000000000568e+01,3.873190492014502695e-04
6.540999999999999659e+01,3.884839937118280610e-04
6.542000000000000171e+01,3.889262961664654802e-04
6.543000000000000682e+01,3.877184236360386332e-04
6.543999999999999773e+01,3.862675044818934139e-04
6.545000000000000284e+01,3.859105750566096406e-04
6.545999999999999375e+01,3.863046215140545974e-04
6.546999999999999886e+01,3.855496150572402234e-04
6.548000000000000398e+01,3.853057631286060545e-04
6.548999999999999488e+01,3.883572252775250233e-04
6.550000000000000000e+01,3.916474637328815891e-04
6.551000000000000512e+01,3.923586194358145312e-04
6.551999999999999602e+01,3.930714237426626402e-04
6.553000000000000114e+01,3.945391177746371682e-04
6.554000000000000625e+01,3.943481556900680827e-04
6.554999999999999716e+01,3.931346234957155137e-04
6.556000000000000227e+01,3.933293407936838963e-04
6.556999999999999318e+01,3.947908271992385293e-04
6.557999999999999829e+01,3.968914156755573618e-04
6.559000000000000341e+01,3.997053484899381693e-04
6.559999999999999432e+01,4.013808596295144449e-04
6.560999999999999943e+01,4.011368539427511630e-04
6.562000000000000455e+01,4.018382745057002452e-04
6.562999999999999545e+01,4.040985094625776266e-04
6.564000000000000057e+01,4.052578856368846427e-04
6.565000000000000568e+01,4.048092125866579734e-04
6.565999999999999659e+01,4.040746811004676184e-04
6.567000000000000171e+01,4.045251883211791605e-04
6.568000000000000682e+01,4.073310575235783828e-04
6.568999999999999773e+01,4.106527947863863469e-04
6.570000000000000284e+01,4.114453886897632387e-04
6.570999999999999375e+01,4.100357422601104179e-04
6.571999999999999886e+01,4.090784495407564017e-04
6.573000000000000398e+01,4.098645649286890248e-04
6.573999999999999488e+01,4.106279294711848030e-04
6.575000000000000000e+01,4.094091837941335140e-04
6.576000000000000512e+01,4.079821801615511894e-04
6.576999999999999602e+01,4.077651268991164149e-04
6.578000000000000114e+01,4.059276428088504649e-04
6.579000000000000625e+01,4.024177948178945174e-04
